Date P PET Q
1963-07-30 0.09 4.361 0.0476
1963-07-31 4.32 4.343 0.0553
1963-08-01 3.19 4.326 0.1429
1963-08-02 0.09 4.307 0.1813
1963-08-03 0.07 4.288 0.0676
1963-08-04 0.38 4.269 0.0522
1963-08-05 0 4.249 0.0461
1963-08-06 0 4.229 0.0415
1963-08-07 0.47 4.208 0.0384
1963-08-08 0.01 4.187 0.0369
1963-08-09 0.29 4.165 0.04
1963-08-10 0.06 4.143 0.0369
1963-08-11 1.09 4.121 0.0338
1963-08-12 0.25 4.098 0.0353
1963-08-13 9.03 4.074 0.04
1963-08-14 0 4.05 0.0384
1963-08-15 0 4.026 0.04
1963-08-16 0 4.001 0.043
1963-08-17 0.16 3.976 0.0446
1963-08-18 0.01 3.951 0.0384
1963-08-19 6.77 3.925 0.0323
1963-08-20 5.12 3.898 0.0307
1963-08-21 5.52 3.872 0.0353
1963-08-22 2.03 3.845 0.1106
1963-08-23 0.18 3.817 0.0937
1963-08-24 1.11 3.789 0.0799
1963-08-25 0.44 3.761 0.0722
1963-08-26 0 3.733 0.0553
1963-08-27 0 3.704 0.0461
1963-08-28 0 3.675 0.043
1963-08-29 5.82 3.646 0.0415
1963-08-30 4.7 3.616 0.04
1963-08-31 0.95 3.586 0.0492
1963-09-01 0 3.556 0.0584
1963-09-02 0.01 3.525 0.0584
1963-09-03 0.24 3.494 0.0553
1963-09-04 1.06 3.463 0.0461
1963-09-05 9.8 3.432 0.043
1963-09-06 0.99 3.401 0.0461
1963-09-07 0 3.369 0.0446
1963-09-08 0 3.337 0.0415
1963-09-09 0 3.305 0.0369
1963-09-10 0 3.272 0.0307
1963-09-11 0 3.24 0.0369
1963-09-12 0 3.207 0.0323
1963-09-13 0.11 3.174 0.0369
1963-09-14 0.84 3.141 0.0246
1963-09-15 21.43 3.108 0.0307
1963-09-16 2.09 3.074 0.1475
1963-09-17 0 3.041 0.1552
1963-09-18 0.17 3.007 0.1352
1963-09-19 0 2.973 0.1091
1963-09-20 0.02 2.939 0.0891
1963-09-21 2.64 2.905 0.0722
1963-09-22 0.18 2.871 0.0645
1963-09-23 0.03 2.837 0.0599
1963-09-24 0 2.803 0.0522
1963-09-25 0 2.769 0.0476
1963-09-26 0 2.734 0.0492
1963-09-27 0.74 2.7 0.0492
1963-09-28 7.91 2.666 0.0461
1963-09-29 33.79 2.631 0.0953
1963-09-30 0 2.597 0.209
1963-10-01 0 2.563 0.2013
1963-10-02 0.02 2.528 0.1414
1963-10-03 0.34 2.494 0.1214
1963-10-04 0 2.46 0.0922
1963-10-05 0 2.426 0.0799
1963-10-06 0 2.392 0.0676
1963-10-07 0 2.358 0.0645
1963-10-08 1.76 2.324 0.063
1963-10-09 0.03 2.29 0.0584
1963-10-10 0 2.256 0.0492
1963-10-11 0 2.222 0.0492
1963-10-12 0 2.189 0.0492
1963-10-13 0.01 2.155 0.0492
1963-10-14 0 2.122 0.0461
1963-10-15 0 2.089 0.0446
1963-10-16 0 2.056 0.0461
1963-10-17 0 2.023 0.0461
1963-10-18 0 1.99 0.0599
1963-10-19 0 1.958 0.0553
1963-10-20 0 1.925 0.0507
1963-10-21 0 1.893 0.0522
1963-10-22 0 1.861 0.0584
1963-10-23 0.07 1.83 0.0522
1963-10-24 0 1.798 0.0615
1963-10-25 0 1.767 0.0661
1963-10-26 0 1.736 0.0645
1963-10-27 0 1.706 0.063
1963-10-28 0 1.675 0.0861
1963-10-29 0.55 1.645 0.0799
1963-10-30 0 1.615 0.0676
1963-10-31 0 1.586 0.0615
1963-11-01 20.47 1.557 0.0707
1963-11-02 3.96 1.528 0.0768
1963-11-03 0.27 1.499 0.1183
1963-11-04 0.06 1.471 0.1275
1963-11-05 2.21 1.443 0.1275
1963-11-06 63.84 1.416 0.1275
1963-11-07 16.53 1.388 0.6347
1963-11-08 0 1.361 1.1526
1963-11-09 0 1.335 1.3831
1963-11-10 0 1.309 1.214
1963-11-11 0 1.283 0.9712
1963-11-12 0 1.258 0.7853
1963-11-13 0 1.233 0.4795
1963-11-14 0 1.209 0.355
1963-11-15 0 1.185 0.2997
1963-11-16 0 1.161 0.2582
1963-11-17 0 1.138 0.2244
1963-11-18 0 1.115 0.1936
1963-11-19 0 1.093 0.1721
1963-11-20 0 1.071 0.166
1963-11-21 0.1 1.049 0.1583
1963-11-22 0.19 1.028 0.1552
1963-11-23 13.72 1.008 0.1537
1963-11-24 0 0.988 0.1936
1963-11-25 0 0.968 0.2167
1963-11-26 1.11 0.949 0.2244
1963-11-27 0.06 0.931 0.232
1963-11-28 0.01 0.913 0.249
1963-11-29 40.52 0.895 0.2828
1963-11-30 1.7 0.878 0.6869
1963-12-01 0.03 0.862 0.8898
1963-12-02 0.05 0.846 1.0604
1963-12-03 1.78 0.83 1.0911
1963-12-04 0 0.815 1.0296
1963-12-05 0 0.801 0.7853
1963-12-06 0 0.787 0.5102
1963-12-07 0.16 0.774 0.4211
1963-12-08 18.2 0.761 0.3826
1963-12-09 0.15 0.749 0.5747
1963-12-10 0 0.737 0.6178
1963-12-11 0 0.726 0.6408
1963-12-12 4.6 0.715 0.6639
1963-12-13 0.34 0.705 0.6408
1963-12-14 6.26 0.696 0.5963
1963-12-15 0 0.687 0.5963
1963-12-16 0 0.679 0.5532
1963-12-17 0 0.671 0.4795
1963-12-18 0.64 0.664 0.4226
1963-12-19 0.02 0.657 0.3842
1963-12-20 0 0.651 0.3458
1963-12-21 0 0.646 0.3227
1963-12-22 0.11 0.641 0.3073
1963-12-23 14.36 0.637 0.2843
1963-12-24 2.27 0.633 0.3073
1963-12-25 0 0.63 0.3842
1963-12-26 0 0.628 0.461
1963-12-27 0 0.626 0.4918
1963-12-28 0 0.625 0.3842
1963-12-29 0 0.624 0.3535
1963-12-30 0 0.624 0.3304
1963-12-31 0.02 0.624 0.3304
1964-01-01 18.79 0.62 0.3842
1964-01-02 0 0.629 0.461
1964-01-03 0 0.632 0.8114
1964-01-04 0 0.635 0.8375
1964-01-05 0.04 0.639 0.7684
1964-01-06 2.15 0.644 0.6147
1964-01-07 9.82 0.649 0.5532
1964-01-08 0.01 0.655 0.6147
1964-01-09 26.34 0.661 0.6915
1964-01-10 0.01 0.668 0.922
1964-01-11 0.02 0.676 1.2294
1964-01-12 10 0.684 1.8441
1964-01-13 14.98 0.692 1.9978
1964-01-14 0 0.702 1.5367
1964-01-15 0 0.711 1.2294
1964-01-16 0 0.722 0.922
1964-01-17 0 0.733 0.8452
1964-01-18 0 0.744 0.7684
1964-01-19 0.02 0.756 0.7991
1964-01-20 6.96 0.769 0.8913
1964-01-21 0 0.782 0.9989
1964-01-22 0 0.795 1.1218
1964-01-23 0.16 0.809 1.214
1964-01-24 3.37 0.824 1.3062
1964-01-25 10.92 0.839 1.5367
1964-01-26 0 0.855 1.6904
1964-01-27 0 0.872 1.6904
1964-01-28 0 0.888 1.5675
1964-01-29 0 0.906 1.4599
1964-01-30 0.02 0.923 1.3831
1964-01-31 2.2 0.942 1.0296
1964-02-01 5.72 0.961 0.8375
1964-02-02 0.08 0.98 0.8898
1964-02-03 0 1 0.8898
1964-02-04 0 1.02 0.8898
1964-02-05 0 1.041 0.8375
1964-02-06 23.19 1.062 0.8114
1964-02-07 0.66 1.084 0.9436
1964-02-08 5.84 1.106 1.1833
1964-02-09 0.52 1.128 1.4599
1964-02-10 1.87 1.151 1.7212
1964-02-11 12.11 1.175 1.9978
1964-02-12 0.01 1.199 2.2744
1964-02-13 0.17 1.223 2.2283
1964-02-14 0.14 1.248 1.4983
1964-02-15 21.99 1.273 1.1218
1964-02-16 2.54 1.298 1.5367
1964-02-17 0.62 1.324 2.0746
1964-02-18 20.46 1.351 2.3666
1964-02-19 1.54 1.377 2.7047
1964-02-20 0.3 1.404 3.5345
1964-02-21 0 1.432 4.2107
1964-02-22 0 1.46 4.3029
1964-02-23 0 1.488 4.1185
1964-02-24 0 1.516 3.8419
1964-02-25 1.28 1.545 3.3808
1964-02-26 0 1.574 2.7047
1964-02-27 0 1.603 1.967
1964-02-28 11.38 1.633 1.3831
1964-02-29 0.01 1.663 1.2755
1964-03-01 0.03 1.693 1.2755
1964-03-02 2.09 1.724 1.3831
1964-03-03 10.29 1.755 1.5675
1964-03-04 0.37 1.786 1.8441
1964-03-05 0.2 1.817 1.8441
1964-03-06 0 1.848 1.7673
1964-03-07 0 1.88 1.6597
1964-03-08 3.68 1.912 1.4983
1964-03-09 0.08 1.944 1.2755
1964-03-10 0.11 1.977 1.1218
1964-03-11 0 2.009 1.0604
1964-03-12 0.01 2.042 0.9989
1964-03-13 0.04 2.075 0.9436
1964-03-14 4.84 2.108 0.8637
1964-03-15 8.75 2.141 0.8898
1964-03-16 0 2.175 1.0604
1964-03-17 0 2.208 1.214
1964-03-18 0 2.242 1.2448
1964-03-19 0.17 2.276 1.214
1964-03-20 1.14 2.31 1.0604
1964-03-21 13.68 2.344 0.9436
1964-03-22 0.85 2.378 1.0604
1964-03-23 0 2.412 1.1526
1964-03-24 0 2.446 1.1833
1964-03-25 0.03 2.48 1.214
1964-03-26 0.27 2.515 1.1526
1964-03-27 0.11 2.549 0.9712
1964-03-28 0.03 2.583 0.8637
1964-03-29 0.03 2.618 0.8114
1964-03-30 8.62 2.652 0.7592
1964-03-31 0.81 2.686 0.7853
1964-04-01 0.67 2.721 0.8375
1964-04-02 3.23 2.755 0.8898
1964-04-03 0.18 2.789 0.9712
1964-04-04 0.09 2.823 0.9712
1964-04-05 0 2.857 0.9712
1964-04-06 9.25 2.892 0.9436
1964-04-07 9.33 2.926 0.9712
1964-04-08 10.45 2.959 1.2448
1964-04-09 0 2.993 1.8134
1964-04-10 0.06 3.027 2.2283
1964-04-11 0.03 3.061 2.1514
1964-04-12 0.03 3.094 1.967
1964-04-13 0.34 3.127 1.7673
1964-04-14 5.49 3.16 1.3447
1964-04-15 0.27 3.193 1.1833
1964-04-16 0.05 3.226 1.1218
1964-04-17 0 3.259 1.0604
1964-04-18 0.08 3.291 1.0296
1964-04-19 16.22 3.324 0.9436
1964-04-20 8.35 3.356 0.9712
1964-04-21 0.07 3.388 1.1218
1964-04-22 0.59 3.419 1.3447
1964-04-23 0 3.451 1.4599
1964-04-24 0 3.482 1.5367
1964-04-25 0 3.513 1.6136
1964-04-26 0 3.543 1.5675
1964-04-27 2.09 3.574 1.1833
1964-04-28 3 3.604 0.9436
1964-04-29 22.92 3.634 0.8898
1964-04-30 3.79 3.663 1.0296
1964-05-01 0.49 3.692 1.214
1964-05-02 0.4 3.721 1.4215
1964-05-03 0.47 3.75 1.6597
1964-05-04 0 3.778 1.9209
1964-05-05 0 3.806 2.1514
1964-05-06 0 3.834 1.8134
1964-05-07 0 3.861 1.1218
1964-05-08 0 3.888 0.8375
1964-05-09 0 3.914 0.733
1964-05-10 0 3.94 0.6408
1964-05-11 0.06 3.966 0.5747
1964-05-12 5.82 3.991 0.501
1964-05-13 9.34 4.016 0.461
1964-05-14 0.04 4.04 0.4702
1964-05-15 0.02 4.064 0.501
1964-05-16 0.27 4.088 0.5102
1964-05-17 3.66 4.111 0.5317
1964-05-18 0 4.134 0.5102
1964-05-19 0 4.156 0.461
1964-05-20 0 4.178 0.4211
1964-05-21 0 4.2 0.3734
1964-05-22 0 4.221 0.3273
1964-05-23 0 4.241 0.292
1964-05-24 0.01 4.261 0.2582
1964-05-25 1.18 4.281 0.232
1964-05-26 0 4.3 0.209
1964-05-27 0.29 4.318 0.1859
1964-05-28 1.32 4.336 0.1721
1964-05-29 1.02 4.354 0.1721
1964-05-30 0 4.371 0.1583
1964-05-31 0 4.387 0.1537
1964-06-01 1.4 4.403 0.1506
1964-06-02 8.36 4.419 0.166
1964-06-03 0.46 4.434 0.232
1964-06-04 0.01 4.448 0.2582
1964-06-05 0 4.462 0.2397
1964-06-06 0.45 4.475 0.209
1964-06-07 0.09 4.488 0.2013
1964-06-08 0.42 4.5 0.166
1964-06-09 0.08 4.512 0.146
1964-06-10 0 4.523 0.1368
1964-06-11 0 4.534 0.1291
1964-06-12 0 4.544 0.1076
1964-06-13 6.14 4.553 0.0953
1964-06-14 0.81 4.562 0.1014
1964-06-15 1.77 4.57 0.1229
1964-06-16 0.77 4.578 0.1552
1964-06-17 0 4.585 0.1352
1964-06-18 0.62 4.592 0.1091
1964-06-19 8.13 4.598 0.0999
1964-06-20 40.67 4.603 0.106
1964-06-21 3.17 4.608 0.3519
1964-06-22 0 4.612 0.6869
1964-06-23 0.02 4.616 0.9436
1964-06-24 5.57 4.619 0.8114
1964-06-25 0 4.621 0.5102
1964-06-26 0.04 4.623 0.3642
1964-06-27 0.39 4.624 0.2828
1964-06-28 0.1 4.625 0.2013
1964-06-29 0.06 4.625 0.1491
1964-06-30 0 4.625 0.1245
1964-07-01 0.01 4.624 0.1137
1964-07-02 0.77 4.622 0.0891
1964-07-03 0.12 4.62 0.0799
1964-07-04 1.94 4.617 0.0738
1964-07-05 0 4.614 0.0692
1964-07-06 0.01 4.61 0.1337
1964-07-07 0.02 4.605 0.0907
1964-07-08 22.29 4.6 0.0615
1964-07-09 1.36 4.594 0.1475
1964-07-10 1.31 4.588 0.2443
1964-07-11 1.29 4.581 0.461
1964-07-12 17.61 4.573 0.3458
1964-07-13 19.92 4.565 0.3012
1964-07-14 0.87 4.557 0.8114
1964-07-15 0.2 4.547 0.6869
1964-07-16 0.24 4.538 0.5532
1964-07-17 0.19 4.527 0.3642
1964-07-18 2.19 4.516 0.2397
1964-07-19 1.62 4.505 0.1936
1964-07-20 6.18 4.493 0.1491
1964-07-21 4.49 4.48 0.1552
1964-07-22 4.46 4.467 0.1337
1964-07-23 0.77 4.454 0.2505
1964-07-24 2.27 4.44 0.2659
1964-07-25 0.18 4.425 0.2244
1964-07-26 0.1 4.41 0.1936
1964-07-27 0.18 4.394 0.166
1964-07-28 1.04 4.378 0.1491
1964-07-29 3.25 4.361 0.1783
1964-07-30 0 4.343 0.1583
1964-07-31 0 4.326 0.1322
1964-08-01 0 4.307 0.103
1964-08-02 1.56 4.288 0.0907
1964-08-03 34.33 4.269 0.0861
1964-08-04 0.25 4.249 0.3135
1964-08-05 0 4.229 0.4503
1964-08-06 0 4.208 0.6869
1964-08-07 0.01 4.187 0.6408
1964-08-08 10.45 4.165 0.4702
1964-08-09 0.17 4.143 0.5532
1964-08-10 2.76 4.121 0.461
1964-08-11 0.85 4.098 0.3826
1964-08-12 1.71 4.074 0.3365
1964-08-13 0 4.05 0.3089
1964-08-14 0.03 4.026 0.249
1964-08-15 0.21 4.001 0.1936
1964-08-16 1.48 3.976 0.1583
1964-08-17 0.08 3.951 0.1506
1964-08-18 5.75 3.925 0.1429
1964-08-19 0 3.898 0.1383
1964-08-20 0 3.872 0.1245
1964-08-21 0 3.845 0.1183
1964-08-22 0 3.817 0.1106
1964-08-23 0 3.789 0.0999
1964-08-24 0.2 3.761 0.0922
1964-08-25 0.27 3.733 0.0891
1964-08-26 8.69 3.704 0.0891
1964-08-27 0.11 3.675 0.0891
1964-08-28 0 3.646 0.1137
1964-08-29 0 3.616 0.1506
1964-08-30 8.88 3.586 0.1368
1964-08-31 11.32 3.556 0.2612
1964-09-01 0.08 3.525 0.5532
1964-09-02 0 3.494 0.2735
1964-09-03 0 3.463 0.209
1964-09-04 0 3.432 0.166
1964-09-05 0 3.401 0.1306
1964-09-06 0 3.369 0.1076
1964-09-07 0 3.337 0.0891
1964-09-08 0 3.305 0.0799
1964-09-09 0.05 3.272 0.0768
1964-09-10 0.92 3.24 0.0707
1964-09-11 0.08 3.207 0.0768
1964-09-12 0.63 3.174 0.0799
1964-09-13 22.08 3.141 0.0937
1964-09-14 0 3.108 0.1783
1964-09-15 0.02 3.074 0.1721
1964-09-16 0 3.041 0.1521
1964-09-17 0 3.007 0.1214
1964-09-18 0.01 2.973 0.1076
1964-09-19 6.76 2.939 0.0907
1964-09-20 1.99 2.905 0.0845
1964-09-21 0 2.871 0.0814
1964-09-22 0 2.837 0.0799
1964-09-23 0 2.803 0.0784
1964-09-24 0 2.769 0.0753
1964-09-25 0 2.734 0.0768
1964-09-26 0 2.7 0.0645
1964-09-27 0 2.666 0.0522
1964-09-28 6.98 2.631 0.0584
1964-09-29 17.01 2.597 0.063
1964-09-30 16.91 2.563 0.1076
1964-10-01 15.02 2.528 0.2105
1964-10-02 8.88 2.494 0.4687
1964-10-03 0.4 2.46 0.4503
1964-10-04 18.06 2.426 0.4503
1964-10-05 0.78 2.392 0.4871
1964-10-06 0 2.358 0.584
1964-10-07 0 2.324 0.544
1964-10-08 0 2.29 0.3949
1964-10-09 0 2.256 0.2951
1964-10-10 0 2.222 0.229
1964-10-11 0 2.189 0.1844
1964-10-12 0 2.155 0.1583
1964-10-13 0 2.122 0.1398
1964-10-14 0 2.089 0.1398
1964-10-15 0.07 2.056 0.1352
1964-10-16 27.41 2.023 0.1352
1964-10-17 5.6 1.99 0.3396
1964-10-18 0.06 1.958 0.4134
1964-10-19 1.38 1.925 0.4595
1964-10-20 0.23 1.893 0.4503
1964-10-21 0 1.861 0.4687
1964-10-22 0 1.83 0.4226
1964-10-23 0 1.798 0.3212
1964-10-24 0 1.767 0.2705
1964-10-25 0 1.736 0.229
1964-10-26 0 1.706 0.2059
1964-10-27 0 1.675 0.1998
1964-10-28 0 1.645 0.1998
1964-10-29 0 1.615 0.1844
1964-10-30 0 1.586 0.1844
1964-10-31 0 1.557 0.1783
1964-11-01 0 1.528 0.1783
1964-11-02 0 1.499 0.1721
1964-11-03 0 1.471 0.1721
1964-11-04 0 1.443 0.1721
1964-11-05 0 1.416 0.1644
1964-11-06 0 1.388 0.1721
1964-11-07 0 1.361 0.1644
1964-11-08 0 1.335 0.1721
1964-11-09 0 1.309 0.1721
1964-11-10 0 1.283 0.1783
1964-11-11 0.06 1.258 0.1998
1964-11-12 0.01 1.233 0.1844
1964-11-13 0.06 1.209 0.1844
1964-11-14 0 1.185 0.1844
1964-11-15 0 1.161 0.1844
1964-11-16 0.07 1.138 0.1783
1964-11-17 0 1.115 0.1783
1964-11-18 0.02 1.093 0.1844
1964-11-19 17.8 1.071 0.2536
1964-11-20 3.28 1.049 0.3581
1964-11-21 0.03 1.028 0.4318
1964-11-22 0 1.008 0.441
1964-11-23 0 0.988 0.3949
1964-11-24 0 0.968 0.3488
1964-11-25 29.03 0.949 0.3304
1964-11-26 0.09 0.931 0.524
1964-11-27 0 0.913 0.6485
1964-11-28 0.18 0.895 0.7161
1964-11-29 0.03 0.878 0.7161
1964-11-30 1.26 0.862 0.7407
1964-12-01 0 0.846 0.6055
1964-12-02 0 0.83 0.4318
1964-12-03 2.75 0.815 0.3857
1964-12-04 2.69 0.801 0.3673
1964-12-05 14.39 0.787 0.3581
1964-12-06 0.66 0.774 0.4134
1964-12-07 0.12 0.761 0.4871
1964-12-08 0 0.749 0.584
1964-12-09 0 0.737 0.564
1964-12-10 0 0.726 0.5056
1964-12-11 0.03 0.715 0.4503
1964-12-12 18.81 0.705 0.4318
1964-12-13 1.33 0.696 0.524
1964-12-14 0.01 0.687 0.6485
1964-12-15 0 0.679 0.7407
1964-12-16 0 0.671 0.7653
1964-12-17 0.02 0.664 0.7407
1964-12-18 0.42 0.657 0.564
1964-12-19 2.1 0.651 0.4687
1964-12-20 6.64 0.646 0.441
1964-12-21 0 0.641 0.4687
1964-12-22 0 0.637 0.5056
1964-12-23 0.11 0.633 0.5056
1964-12-24 0.09 0.63 0.5056
1964-12-25 0.63 0.628 0.4871
1964-12-26 7 0.626 0.4595
1964-12-27 30.33 0.625 0.4871
1964-12-28 0.32 0.624 1.1188
1964-12-29 0 0.624 1.506
1964-12-30 0 0.624 1.6597
1964-12-31 0.08 0.625 1.6904
1965-01-01 3.06 0.62 1.6904
1965-01-02 1.67 0.629 1.6136
1965-01-03 0 0.632 1.6904
1965-01-04 0 0.635 0.9528
1965-01-05 0 0.639 0.6915
1965-01-06 0 0.644 0.6055
1965-01-07 1.7 0.649 0.564
1965-01-08 3.96 0.655 0.564
1965-01-09 12.07 0.661 0.6055
1965-01-10 18.96 0.668 0.7899
1965-01-11 0 0.676 1.1188
1965-01-12 0 0.684 1.3523
1965-01-13 0 0.692 1.506
1965-01-14 0.02 0.702 1.6136
1965-01-15 1.17 0.711 1.7212
1965-01-16 12.94 0.722 1.7673
1965-01-17 2.75 0.733 1.2909
1965-01-18 0 0.744 0.8145
1965-01-19 0 0.756 0.6915
1965-01-20 0 0.769 0.6147
1965-01-21 0 0.782 0.6147
1965-01-22 0 0.795 0.6608
1965-01-23 8.53 0.809 0.7223
1965-01-24 6.33 0.824 0.9528
1965-01-25 0.15 0.839 1.1464
1965-01-26 0 0.855 1.2909
1965-01-27 0 0.872 1.3831
1965-01-28 0 0.888 1.4445
1965-01-29 0 0.906 1.4445
1965-01-30 8.46 0.923 1.1464
1965-01-31 0.01 0.942 0.8145
1965-02-01 0 0.961 0.6485
1965-02-02 0 0.98 0.5379
1965-02-03 0 1 0.5379
1965-02-04 0 1.02 0.5379
1965-02-05 1.53 1.041 0.5379
1965-02-06 0 1.062 0.5686
1965-02-07 42.35 1.084 0.6147
1965-02-08 0.01 1.106 1.2909
1965-02-09 1.59 1.128 1.6136
1965-02-10 2.86 1.151 1.7673
1965-02-11 4.92 1.175 1.967
1965-02-12 0.3 1.199 2.1822
1965-02-13 0 1.223 2.4281
1965-02-14 8.04 1.248 2.4588
1965-02-15 0.19 1.273 2.2283
1965-02-16 0.05 1.298 1.6136
1965-02-17 0 1.324 1.2601
1965-02-18 0 1.351 1.1741
1965-02-19 0 1.377 1.1464
1965-02-20 0 1.404 1.0634
1965-02-21 0.01 1.432 0.9528
1965-02-22 0.26 1.46 0.8698
1965-02-23 0 1.488 0.8145
1965-02-24 1.78 1.516 0.7899
1965-02-25 14.84 1.545 0.8145
1965-02-26 0 1.574 0.8975
1965-02-27 0 1.603 0.9528
1965-02-28 0 1.633 1.0081
1965-03-01 0.09 1.663 1.0911
1965-03-02 1.01 1.693 1.1188
1965-03-03 0.39 1.724 0.9251
1965-03-04 22.87 1.755 0.8145
1965-03-05 19.89 1.786 1.1741
1965-03-06 0.01 1.817 1.7212
1965-03-07 0 1.848 2.0285
1965-03-08 0 1.88 2.1514
1965-03-09 0 1.912 2.3051
1965-03-10 0.01 1.944 2.5817
1965-03-11 0 1.977 2.7354
1965-03-12 0 2.009 2.4895
1965-03-13 0 2.042 1.6597
1965-03-14 0 2.075 1.0634
1965-03-15 0 2.108 0.9251
1965-03-16 0.05 2.141 0.8421
1965-03-17 19.85 2.175 0.8145
1965-03-18 1.21 2.208 1.1188
1965-03-19 1 2.242 1.3523
1965-03-20 4.38 2.276 1.4753
1965-03-21 0 2.31 1.5367
1965-03-22 0 2.344 1.5367
1965-03-23 0.63 2.378 1.3523
1965-03-24 0.13 2.412 1.1741
1965-03-25 16.9 2.446 1.1188
1965-03-26 15.95 2.48 1.3831
1965-03-27 0 2.515 1.8748
1965-03-28 0 2.549 2.1207
1965-03-29 0.63 2.583 2.1514
1965-03-30 0 2.618 2.3051
1965-03-31 0.01 2.652 2.5356
1965-04-01 0.51 2.686 2.5817
1965-04-02 1.39 2.721 2.1822
1965-04-03 0.01 2.755 1.4445
1965-04-04 0 2.789 1.1188
1965-04-05 0 2.823 1.0081
1965-04-06 8.84 2.857 0.9528
1965-04-07 1.26 2.892 0.9804
1965-04-08 5.55 2.926 1.0358
1965-04-09 4.74 2.959 1.1741
1965-04-10 0 2.993 1.3831
1965-04-11 5.61 3.027 1.5367
1965-04-12 0 3.061 1.7212
1965-04-13 0 3.094 1.7212
1965-04-14 0 3.127 1.5675
1965-04-15 4.68 3.16 1.2909
1965-04-16 0.15 3.193 1.1188
1965-04-17 0 3.226 1.0081
1965-04-18 0.19 3.259 0.9528
1965-04-19 4.71 3.291 0.8975
1965-04-20 0.05 3.324 0.8975
1965-04-21 0 3.356 0.9251
1965-04-22 0.7 3.388 0.8975
1965-04-23 0.51 3.419 0.8421
1965-04-24 4.79 3.451 0.7899
1965-04-25 2.31 3.482 0.7653
1965-04-26 1.98 3.513 0.7899
1965-04-27 8.32 3.543 0.8975
1965-04-28 0.28 3.574 1.0634
1965-04-29 0.01 3.604 1.1741
1965-04-30 0 3.634 1.1188
1965-05-01 0.16 3.663 1.0358
1965-05-02 0 3.692 0.9251
1965-05-03 0 3.721 0.7899
1965-05-04 0 3.75 0.7161
1965-05-05 0.34 3.778 0.6485
1965-05-06 0.43 3.806 0.6055
1965-05-07 12.03 3.834 0.564
1965-05-08 0.2 3.861 0.584
1965-05-09 0.08 3.888 0.6485
1965-05-10 0 3.914 0.67
1965-05-11 0 3.94 0.6915
1965-05-12 0.02 3.966 0.6055
1965-05-13 0.01 3.991 0.524
1965-05-14 0 4.016 0.4687
1965-05-15 0 4.04 0.4134
1965-05-16 0.24 4.064 0.3673
1965-05-17 0.03 4.088 0.3488
1965-05-18 0 4.111 0.3212
1965-05-19 0 4.134 0.2951
1965-05-20 0.69 4.156 0.2705
1965-05-21 4.16 4.178 0.2536
1965-05-22 0.14 4.2 0.2459
1965-05-23 3.2 4.221 0.2612
1965-05-24 1.23 4.241 0.2612
1965-05-25 11.64 4.261 0.2536
1965-05-26 0.82 4.281 0.2459
1965-05-27 2.39 4.3 0.2536
1965-05-28 4.87 4.318 0.3135
1965-05-29 15.67 4.336 0.3304
1965-05-30 0 4.354 0.3765
1965-05-31 0 4.371 0.4226
1965-06-01 0 4.387 0.4134
1965-06-02 18.03 4.403 0.3765
1965-06-03 1.98 4.419 0.3212
1965-06-04 0 4.434 0.2951
1965-06-05 0 4.448 0.4503
1965-06-06 0 4.462 0.4687
1965-06-07 0 4.475 0.3857
1965-06-08 1.36 4.488 0.3043
1965-06-09 1.43 4.5 0.2459
1965-06-10 11.77 4.512 0.2136
1965-06-11 1.32 4.523 0.3673
1965-06-12 2.01 4.534 0.4226
1965-06-13 0 4.544 0.4134
1965-06-14 0 4.553 0.3857
1965-06-15 21.5 4.562 0.3581
1965-06-16 9.38 4.57 0.6777
1965-06-17 1.78 4.578 1.0358
1965-06-18 0 4.585 1.0081
1965-06-19 0.69 4.592 0.7407
1965-06-20 0 4.598 0.564
1965-06-21 0 4.603 0.4134
1965-06-22 0 4.608 0.3212
1965-06-23 0.64 4.612 0.2536
1965-06-24 1.04 4.616 0.2059
1965-06-25 0.56 4.619 0.1783
1965-06-26 0 4.621 0.1583
1965-06-27 0 4.623 0.1352
1965-06-28 0.01 4.624 0.126
1965-06-29 3.74 4.625 0.1168
1965-06-30 6.97 4.625 0.1429
1965-07-01 1.17 4.625 0.3212
1965-07-02 0.01 4.624 0.3396
1965-07-03 6.33 4.622 0.3488
1965-07-04 1.72 4.62 0.2367
1965-07-05 10.54 4.617 0.1783
1965-07-06 0.51 4.614 0.1783
1965-07-07 17.54 4.61 0.1721
1965-07-08 0.11 4.605 0.1583
1965-07-09 0.2 4.6 0.1521
1965-07-10 9.02 4.594 0.2674
1965-07-11 14.78 4.588 0.4595
1965-07-12 7.58 4.581 0.584
1965-07-13 0.31 4.573 0.4871
1965-07-14 0.59 4.565 0.524
1965-07-15 5.44 4.557 0.524
1965-07-16 0.06 4.547 0.5056
1965-07-17 1.03 4.538 0.3304
1965-07-18 2.19 4.527 0.3135
1965-07-19 0.14 4.516 0.3488
1965-07-20 0 4.505 0.2536
1965-07-21 0 4.493 0.1844
1965-07-22 0.01 4.48 0.146
1965-07-23 0.01 4.467 0.1214
1965-07-24 0.17 4.454 0.1045
1965-07-25 6.82 4.44 0.0922
1965-07-26 0.1 4.425 0.0984
1965-07-27 4.39 4.41 0.1183
1965-07-28 1.36 4.394 0.126
1965-07-29 0.16 4.378 0.1014
1965-07-30 0 4.361 0.0968
1965-07-31 0.52 4.343 0.083
